Data;UF;Cidade;Regiao;CodigoEstacao;Latitude;Longitude;Altitude;ArquivoFonte;Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Unnamed: 7;Unnamed: 6
20051031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2005-10-31;;;;;;;;
20051130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2005-11-30;;;;;;;;
20051231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2005-12-31;;;;;;;;
20060131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-01-31;;;;;;;;
20060228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-02-28;;;;;;;;
20060331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-03-31;1,0;;;23,4;6,6;;;
20060430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-04-30;2,0;;927,4;23,0;7,2;2,2;;
20060531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-05-31;;;;22,0;6,4;;;
20060630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-06-30;0,0;0,0;931,3;20,6;8,0;3,4;;
20060731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-07-31;0,0;0,0;931,4;21,0;7,5;3,2;;
20060831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-08-31;;0,0;930,0;22,9;7,3;3,2;;
20060930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-09-30;0,0;0,0;929,0;24,4;7,5;3,2;;
20061031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-10-31;;;927,1;24,7;8,2;2,8;;
20061130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-11-30;;;926,6;23,6;7,3;2,6;;
20061231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2006-12-31;;;927,5;24,2;6,5;2,4;;
20070131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-01-31;;;927,2;24,5;8,1;2,3;;
20070228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-02-28;;;927,7;22,7;9,3;2,4;;
20070331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-03-31;;;927,9;23,7;7,3;2,8;;
20070430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-04-30;;;928,1;23,8;7,6;2,6;;
20070531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-05-31;;;928,9;23,6;7,2;2,9;;
20070630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-06-30;;;930,8;21,8;8,6;3,3;;
20070731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-07-31;;;930,4;21,8;6,7;2,9;;
20070831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-08-31;;;930,4;22,4;9,0;3,8;;
20070930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-09-30;;;929,8;24,4;8,1;3,6;;
20071031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-10-31;;;926,8;26,4;7,9;3,2;;
20071130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-11-30;;;925,5;25,5;9,3;2,6;;
20071231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2007-12-31;;;926,3;24,2;9,0;2,5;;
20080131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-01-31;;;926,4;24,0;9,6;2,6;;
20080229.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-02-29;;;927,3;23,1;8,3;2,2;;
20080331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-03-31;;;927,2;22,4;9,8;1,9;;
20080430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-04-30;;;926,8;23,0;7,5;1,9;;
20080531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-05-31;;;928,9;22,3;7,0;2,4;;
20080630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-06-30;;;930,5;21,2;6,8;2,9;;
20080731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-07-31;;;931,3;20,8;8,3;3,3;;
20080831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-08-31;;;929,1;23,0;7,4;3,2;;
20080930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-09-30;;;928,6;25,0;9,8;3,1;;
20081031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-10-31;;;927,6;26,3;9,4;3,4;;
20081130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-11-30;;;926,0;24,8;8,3;2,5;;
20081231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2008-12-31;;;;;;;;
20090131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-01-31;;;;;;;;
20090228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-02-28;;;;;;;;
20090331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-03-31;16,0;;926,5;23,2;10,3;1,9;;
20090430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-04-30;19,0;301,4;928,2;22,9;6,8;2,3;;
20090531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-05-31;10,0;95,4;929,2;22,0;8,5;2,8;;
20090630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-06-30;2,0;40,8;930,4;21,3;8,8;3,0;;
20090731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-07-31;1,0;1,6;930,6;21,5;7,5;2,8;;
20090831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-08-31;0,0;0,0;929,8;23,3;7,8;3,6;;
20090930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-09-30;4,0;8,6;928,7;25,8;8,0;2,8;;
20091031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-10-31;19,0;206,2;926,5;24,3;7,8;1,5;;
20091130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-11-30;12,0;119,4;926,3;24,5;7,7;1,7;;
20091231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2009-12-31;24,0;133,8;927,3;23,5;8,9;1,4;;
20100131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-01-31;23,0;22,6;927,6;23,5;12,1;1,1;;
20100228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-02-28;9,0;24,2;927,2;24,5;11,7;2,4;;
20100331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-03-31;19,0;154,4;927,5;24,1;8,6;1,3;;
20100430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-04-30;6,0;62,8;928,1;23,4;8,3;1,5;;
20100531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-05-31;6,0;46,6;928,3;23,8;6,7;0,9;;
20100630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-06-30;0,0;0,0;931,0;21,8;7,9;2,5;;
20100731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-07-31;0,0;0,0;931,1;21,5;8,6;3,0;;
20100831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-08-31;2,0;3,4;930,7;21,9;9,8;2,4;;
20100930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-09-30;0,0;0,0;928,7;24,1;8,9;3,8;;
20101031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-10-31;10,0;138,2;926,6;25,7;8,5;3,0;;
20101130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-11-30;21,0;229,4;926,0;23,7;8,4;2,6;;
20101231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2010-12-31;17,0;174,0;925,0;23,7;12,5;2,5;;
20110131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-01-31;22,0;178,0;926,1;23,3;11,5;2,1;;
20110228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-02-28;24,0;125,8;926,9;22,4;10,5;1,5;;
20110331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-03-31;27,0;39,2;926,8;22,8;8,0;1,5;;
20110430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-04-30;;;927,9;23,2;8,5;2,6;;
20110531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-05-31;2,0;3,4;928,7;22,3;6,6;1,7;;
20110630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-06-30;0,0;0,0;929,9;21,7;6,1;0,1;;
20110731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-07-31;0,0;0,0;930,2;21,5;10,6;0,7;;
20110831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-08-31;0,0;0,0;929,8;23,6;9,4;0,5;;
20110930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-09-30;0,0;0,0;929,8;24,0;8,5;1,5;;
20111031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-10-31;;;926,5;24,2;7,7;0,6;;
20111130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-11-30;14,0;212,4;927,0;22,4;7,9;1,7;;
20111231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2011-12-31;19,0;255,0;926,7;22,9;10,6;2,5;;
20120131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-01-31;18,0;208,4;927,3;22,5;8,7;2,6;;
20120229.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-02-29;12,0;77,6;927,2;23,0;8,4;2,8;;
20120331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-03-31;9,0;122,2;927,4;24,1;6,9;2,5;;
20120430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-04-30;8,0;22,4;927,3;24,6;7,5;2,7;;
20120531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-05-31;5,0;41,8;929,1;23,5;7,9;3,4;;
20120630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-06-30;0,0;0,0;930,2;23,0;8,8;3,3;;
20120731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-07-31;0,0;0,0;930,4;22,2;9,3;3,5;;
20120831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-08-31;;0,0;931,6;22,2;8,9;4,3;;
20120930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-09-30;0,0;0,0;929,7;25,1;8,8;3,5;;
20121031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-10-31;7,0;25,2;926,9;26,3;7,9;3,2;;
20121130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-11-30;28,0;317,4;926,6;23,1;7,7;2,4;;
20121231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2012-12-31;2,0;;;;6,7;;;
20130131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-01-31;8,0;;;;6,4;;;
20130228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-02-28;7,0;45,2;926,9;24,6;9,4;2,4;;
20130331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-03-31;16,0;222,8;927,5;24,5;8,0;2,1;;
20130430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-04-30;11,0;95,2;928,5;23,6;6,7;2,5;;
20130531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-05-31;0,0;0,0;929,2;23,5;7,7;2,6;;
20130630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-06-30;1,0;1,0;930,1;23,1;9,2;3,0;;
20130731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-07-31;1,0;0,4;931,0;22,8;8,0;3,3;;
20130831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-08-31;0,0;0,0;929,9;23,3;7,5;3,4;;
20130930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-09-30;1,0;1,2;928,9;25,6;9,7;3,4;;
20131031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-10-31;9,0;47,8;927,8;25,6;8,9;2,9;;
20131130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-11-30;12,0;124,0;926,3;24,7;8,8;2,7;;
20131231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2013-12-31;24,0;439,2;926,7;23,1;10,4;2,4;;
20140131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-01-31;9,0;31,2;927,9;24,0;7,3;2,5;;
20140228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-02-28;16,0;91,2;927,3;23,6;7,3;2,6;;
20140331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-03-31;23,0;240,4;927,9;23,2;8,2;2,1;;
20140430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-04-30;;;928,3;23,7;7,1;2,2;;
20140531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-05-31;7,0;7,8;929,0;23,4;7,8;2,5;;
20140630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-06-30;0,0;0,0;930,4;22,4;8,0;3,2;;
20140731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-07-31;0,0;0,0;932,2;22,2;9,3;3,4;;
20140831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-08-31;0,0;0,0;930,9;23,1;9,1;3,3;;
20140930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-09-30;3,0;2,0;928,9;25,6;7,9;3,1;;
20141031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-10-31;6,0;48,0;928,2;25,6;12,5;3,3;;
20141130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-11-30;15,0;174,2;926,9;24,9;7,1;2,5;;
20141231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2014-12-31;15,0;180,4;927,8;23,5;7,2;2,5;;
20150131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-01-31;10,0;37,6;928,3;24,9;7,0;2,4;;
20150228.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-02-28;14,0;89,4;928,4;23,3;7,2;2,4;;
20150331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-03-31;23,0;156,0;928,0;23,4;7,8;2,0;;
20150430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-04-30;22,0;228,8;928,3;23,6;6,8;2,1;;
20150531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-05-31;7,0;11,4;929,8;23,0;7,8;2,8;;
20150630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-06-30;1,0;0,4;931,6;22,1;8,4;3,5;;
20150731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-07-31;;;;;;;;
20150831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-08-31;;;;;;;;
20150930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-09-30;;;;26,7;7,3;;;
20151031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-10-31;8,0;72,4;927,8;26,6;7,4;2,8;;
20151130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-11-30;13,0;132,0;926,5;26,0;8,5;2,4;;
20151231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2015-12-31;9,0;65,4;927,9;25,9;8,9;2,5;;
20160131.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-01-31;26,0;297,6;927,9;23,2;8,1;2,2;;
20160229.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-02-29;12,0;48,6;928,4;24,8;8,1;2,4;;
20160331.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-03-31;;;928,7;25,1;5,9;2,3;;
20160430.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-04-30;;0,0;928,3;25,0;7,3;2,5;;
20160531.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-05-31;0,0;0,0;930,1;24,3;7,6;2,6;;
20160630.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-06-30;0,0;0,0;931,5;23,1;9,9;3,1;;
20160731.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-07-31;0,0;0,0;931,2;22,4;9,8;3,0;;
20160831.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-08-31;0,0;0,0;930,2;24,5;7,7;2,9;;
20160930.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-09-30;2,0;0,4;929,3;25,2;8,0;2,9;;
20161031.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-10-31;;;927,2;26,0;10,0;3,0;;
20161130.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-11-30;;;926,7;25,5;7,2;2,5;;
20161231.0;;LUIZ EDUARDO MAGALHAES;;A404;-12.1525;-45.82972221;760.68;dados_A404_M_2004-01-01_2025-08-01.csv;2016-12-31;;;927,2;24,5;8,3;2,5;;
